,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
374,2017-02-14,1.1246,1.1246,-0.11,开放申购,开放赎回,nan
375,2017-02-15,1.1151,1.1151,-0.84,开放申购,开放赎回,nan
376,2017-02-16,1.1163,1.1163,0.11,开放申购,开放赎回,nan
377,2017-02-17,1.1195,1.1195,0.29,开放申购,开放赎回,nan
378,2017-02-20,1.1461,1.1461,2.38,开放申购,开放赎回,nan
379,2017-02-21,1.1471,1.1471,0.09,开放申购,开放赎回,nan
380,2017-02-22,1.159,1.159,1.04,开放申购,开放赎回,nan
381,2017-02-23,1.1512,1.1512,-0.67,开放申购,开放赎回,nan
382,2017-02-24,1.1507,1.1507,-0.04,开放申购,开放赎回,nan
383,2017-02-27,1.1336,1.1336,-1.49,开放申购,开放赎回,nan
384,2017-02-28,1.1343,1.1343,0.06,开放申购,开放赎回,nan
385,2017-03-01,1.1405,1.1405,0.55,开放申购,开放赎回,nan
386,2017-03-02,1.1376,1.1376,-0.25,开放申购,开放赎回,nan
387,2017-03-03,1.1395,1.1395,0.17,开放申购,开放赎回,nan
388,2017-03-06,1.1475,1.1475,0.7,开放申购,开放赎回,nan
389,2017-03-07,1.1648,1.1648,1.51,开放申购,开放赎回,nan
390,2017-03-08,1.1595,1.1595,-0.46,开放申购,开放赎回,nan
391,2017-03-09,1.1535,1.1535,-0.52,开放申购,开放赎回,nan
392,2017-03-10,1.1554,1.1554,0.16,开放申购,开放赎回,nan
393,2017-03-13,1.17,1.17,1.26,开放申购,开放赎回,nan
394,2017-03-14,1.1641,1.1641,-0.5,开放申购,开放赎回,nan
395,2017-03-15,1.1653,1.1653,0.1,开放申购,开放赎回,nan
396,2017-03-16,1.1653,1.1653,0.0,开放申购,开放赎回,nan
397,2017-03-17,1.162,1.162,-0.28,开放申购,开放赎回,nan
398,2017-03-20,1.1699,1.1699,0.68,开放申购,开放赎回,nan
399,2017-03-21,1.1959,1.1959,2.22,开放申购,开放赎回,nan
400,2017-03-22,1.1971,1.1971,0.1,开放申购,开放赎回,nan
401,2017-03-23,1.1926,1.1926,-0.38,开放申购,开放赎回,nan
402,2017-03-24,1.191,1.191,-0.13,开放申购,开放赎回,nan
403,2017-03-27,1.1772,1.1772,-1.16,开放申购,开放赎回,nan
404,2017-03-28,1.1742,1.1742,-0.25,开放申购,开放赎回,nan
405,2017-03-29,1.1737,1.1737,-0.04,开放申购,开放赎回,nan
406,2017-03-30,1.1608,1.1608,-1.1,开放申购,开放赎回,nan
407,2017-03-31,1.1643,1.1643,0.3,开放申购,开放赎回,nan
408,2017-04-05,1.1766,1.1766,1.06,开放申购,开放赎回,nan
409,2017-04-06,1.1739,1.1739,-0.23,开放申购,开放赎回,nan
410,2017-04-07,1.17,1.17,-0.33,开放申购,开放赎回,nan
411,2017-04-10,1.1529,1.1529,-1.46,开放申购,开放赎回,nan
412,2017-04-11,1.15,1.15,-0.25,开放申购,开放赎回,nan
413,2017-04-12,1.1564,1.1564,0.56,开放申购,开放赎回,nan
414,2017-04-13,1.1651,1.1651,0.75,开放申购,开放赎回,nan
415,2017-04-14,1.1517,1.1517,-1.15,开放申购,开放赎回,nan
416,2017-04-17,1.1516,1.1516,-0.01,开放申购,开放赎回,nan
417,2017-04-18,1.164,1.164,1.08,开放申购,开放赎回,nan
418,2017-04-19,1.1583,1.1583,-0.49,开放申购,开放赎回,nan
419,2017-04-20,1.1808,1.1808,1.94,开放申购,开放赎回,nan
420,2017-04-21,1.1673,1.1673,-1.14,开放申购,开放赎回,nan
421,2017-04-24,1.143,1.143,-2.08,开放申购,开放赎回,nan
422,2017-04-25,1.1634,1.1634,1.78,开放申购,开放赎回,nan
423,2017-04-26,1.1598,1.1598,-0.31,开放申购,开放赎回,nan
424,2017-04-27,1.1623,1.1623,0.22,开放申购,开放赎回,nan
425,2017-04-28,1.1404,1.1404,-1.88,开放申购,开放赎回,nan
426,2017-05-02,1.1342,1.1342,-0.54,开放申购,开放赎回,nan
427,2017-05-03,1.1373,1.1373,0.27,开放申购,开放赎回,nan
428,2017-05-04,1.1348,1.1348,-0.22,开放申购,开放赎回,nan
429,2017-05-05,1.1278,1.1278,-0.62,开放申购,开放赎回,nan
430,2017-05-08,1.1094,1.1094,-1.63,开放申购,开放赎回,nan
431,2017-05-09,1.1139,1.1139,0.41,开放申购,开放赎回,nan
432,2017-05-10,1.1062,1.1062,-0.69,开放申购,开放赎回,nan
433,2017-05-11,1.1088,1.1088,0.24,开放申购,开放赎回,nan
434,2017-05-12,1.1109,1.1109,0.19,开放申购,开放赎回,nan
435,2017-05-15,1.1234,1.1234,1.13,开放申购,开放赎回,nan
436,2017-05-16,1.1477,1.1477,2.16,开放申购,开放赎回,nan
437,2017-05-17,1.138,1.138,-0.85,开放申购,开放赎回,nan
438,2017-05-18,1.1364,1.1364,-0.14,开放申购,开放赎回,nan
439,2017-05-19,1.1458,1.1458,0.83,开放申购,开放赎回,nan
440,2017-05-22,1.1414,1.1414,-0.38,开放申购,开放赎回,nan
441,2017-05-23,1.1472,1.1472,0.51,开放申购,开放赎回,nan
442,2017-05-24,1.1377,1.1377,-0.83,开放申购,开放赎回,nan
443,2017-05-25,1.1426,1.1426,0.43,开放申购,开放赎回,nan
444,2017-05-26,1.1421,1.1421,-0.04,开放申购,开放赎回,nan
445,2017-05-31,1.1383,1.1383,-0.33,开放申购,开放赎回,nan
446,2017-06-01,1.1345,1.1345,-0.33,开放申购,开放赎回,nan
447,2017-06-02,1.1323,1.1323,-0.19,开放申购,开放赎回,nan
448,2017-06-05,1.1294,1.1294,-0.26,开放申购,开放赎回,nan
449,2017-06-06,1.1436,1.1436,1.26,开放申购,开放赎回,nan
450,2017-06-07,1.1677,1.1677,2.11,开放申购,开放赎回,nan
451,2017-06-08,1.1863,1.1863,1.59,开放申购,开放赎回,nan
452,2017-06-09,1.1951,1.1951,0.74,开放申购,开放赎回,nan
453,2017-06-12,1.2073,1.2073,1.02,开放申购,开放赎回,nan
454,2017-06-13,1.2098,1.2098,0.21,开放申购,开放赎回,nan
455,2017-06-14,1.2016,1.2016,-0.68,开放申购,开放赎回,nan
456,2017-06-15,1.192,1.192,-0.8,开放申购,开放赎回,nan
457,2017-06-16,1.1862,1.1862,-0.49,开放申购,开放赎回,nan
458,2017-06-19,1.1947,1.1947,0.72,开放申购,开放赎回,nan
459,2017-06-20,1.1899,1.1899,-0.4,开放申购,开放赎回,nan
460,2017-06-21,1.2088,1.2088,1.59,开放申购,开放赎回,nan
461,2017-06-22,1.1978,1.1978,-0.91,开放申购,开放赎回,nan
462,2017-06-23,1.2049,1.2049,0.59,开放申购,开放赎回,nan
463,2017-06-26,1.227,1.227,1.83,开放申购,开放赎回,nan
464,2017-06-27,1.2305,1.2305,0.29,开放申购,开放赎回,nan
465,2017-06-28,1.2166,1.2166,-1.13,开放申购,开放赎回,nan
466,2017-06-29,1.223,1.223,0.53,开放申购,开放赎回,nan
467,2017-06-30,1.2258,1.2258,0.23,开放申购,开放赎回,nan
468,2017-07-03,1.2137,1.2137,-0.99,开放申购,开放赎回,nan
469,2017-07-04,1.2012,1.2012,-1.03,开放申购,开放赎回,nan
470,2017-07-05,1.2116,1.2116,0.87,开放申购,开放赎回,nan
471,2017-07-06,1.206,1.206,-0.46,开放申购,开放赎回,nan
472,2017-07-07,1.198,1.198,-0.66,开放申购,开放赎回,nan
473,2017-07-10,1.2041,1.2041,0.51,开放申购,开放赎回,nan
474,2017-07-11,1.2095,1.2095,0.45,开放申购,开放赎回,nan
475,2017-07-12,1.1999,1.1999,-0.79,开放申购,开放赎回,nan
476,2017-07-13,1.1982,1.1982,-0.14,开放申购,开放赎回,nan
477,2017-07-14,1.2037,1.2037,0.46,开放申购,开放赎回,nan
478,2017-07-17,1.171,1.171,-2.72,开放申购,开放赎回,nan
479,2017-07-18,1.1761,1.1761,0.44,开放申购,开放赎回,nan
480,2017-07-19,1.1904,1.1904,1.22,开放申购,开放赎回,nan
481,2017-07-20,1.2036,1.2036,1.11,开放申购,开放赎回,nan
482,2017-07-21,1.2099,1.2099,0.52,开放申购,开放赎回,nan
483,2017-07-24,1.2255,1.2255,1.29,开放申购,开放赎回,nan
484,2017-07-25,1.2203,1.2203,-0.42,开放申购,开放赎回,nan
485,2017-07-26,1.2062,1.2062,-1.16,开放申购,开放赎回,nan
486,2017-07-27,1.2145,1.2145,0.69,开放申购,开放赎回,nan
487,2017-07-28,1.2414,1.2414,2.21,开放申购,开放赎回,nan
488,2017-07-31,1.2501,1.2501,0.7,开放申购,开放赎回,nan
489,2017-08-01,1.2528,1.2528,0.22,开放申购,开放赎回,nan
490,2017-08-02,1.2431,1.2431,-0.77,开放申购,开放赎回,nan
491,2017-08-03,1.2364,1.2364,-0.54,开放申购,开放赎回,nan
492,2017-08-04,1.2258,1.2258,-0.86,开放申购,开放赎回,nan
493,2017-08-07,1.2521,1.2521,2.15,开放申购,开放赎回,nan
494,2017-08-08,1.2522,1.2522,0.01,开放申购,开放赎回,nan
495,2017-08-09,1.287,1.287,2.78,开放申购,开放赎回,nan
496,2017-08-10,1.2912,1.2912,0.33,开放申购,开放赎回,nan
497,2017-08-11,1.2636,1.2636,-2.14,开放申购,开放赎回,nan
498,2017-08-14,1.2827,1.2827,1.51,开放申购,开放赎回,nan
499,2017-08-15,1.2856,1.2856,0.23,开放申购,开放赎回,nan
500,2017-08-16,1.2814,1.2814,-0.33,开放申购,开放赎回,nan
501,2017-08-17,1.2755,1.2755,-0.46,开放申购,开放赎回,nan
502,2017-08-18,1.2734,1.2734,-0.16,开放申购,开放赎回,nan
503,2017-08-21,1.2721,1.2721,-0.1,开放申购,开放赎回,nan
504,2017-08-22,1.2621,1.2621,-0.79,开放申购,开放赎回,nan
505,2017-08-23,1.2666,1.2666,0.36,开放申购,开放赎回,nan
506,2017-08-24,1.2529,1.2529,-1.08,开放申购,开放赎回,nan
507,2017-08-25,1.263,1.263,0.81,开放申购,开放赎回,nan
508,2017-08-28,1.2707,1.2707,0.61,开放申购,开放赎回,nan
509,2017-08-29,1.2727,1.2727,0.16,开放申购,开放赎回,nan
510,2017-08-30,1.2779,1.2779,0.41,开放申购,开放赎回,nan
511,2017-08-31,1.2777,1.2777,-0.02,开放申购,开放赎回,nan
512,2017-09-01,1.2818,1.2818,0.32,开放申购,开放赎回,nan
513,2017-09-04,1.2769,1.2769,-0.38,开放申购,开放赎回,nan
514,2017-09-05,1.2802,1.2802,0.26,开放申购,开放赎回,nan
515,2017-09-06,1.274,1.274,-0.48,开放申购,开放赎回,nan
516,2017-09-07,1.2637,1.2637,-0.81,开放申购,开放赎回,nan
517,2017-09-08,1.255,1.255,-0.69,开放申购,开放赎回,nan
518,2017-09-11,1.2601,1.2601,0.41,开放申购,开放赎回,nan
519,2017-09-12,1.2731,1.2731,1.03,开放申购,开放赎回,nan
520,2017-09-13,1.2919,1.2919,1.48,开放申购,开放赎回,nan
521,2017-09-14,1.2908,1.2908,-0.09,开放申购,开放赎回,nan
522,2017-09-15,1.2931,1.2931,0.18,开放申购,开放赎回,nan
523,2017-09-18,1.3166,1.3166,1.82,开放申购,开放赎回,nan
524,2017-09-19,1.3101,1.3101,-0.49,开放申购,开放赎回,nan
525,2017-09-20,1.3223,1.3223,0.93,开放申购,开放赎回,nan
526,2017-09-21,1.3166,1.3166,-0.43,开放申购,开放赎回,nan
527,2017-09-22,1.3171,1.3171,0.04,开放申购,开放赎回,nan
528,2017-09-25,1.329,1.329,0.9,开放申购,开放赎回,nan
529,2017-09-26,1.3266,1.3266,-0.18,开放申购,开放赎回,nan
530,2017-09-27,1.3241,1.3241,-0.19,开放申购,开放赎回,nan
531,2017-09-28,1.3466,1.3466,1.7,开放申购,开放赎回,nan
532,2017-09-29,1.3533,1.3533,0.5,开放申购,开放赎回,nan
533,2017-10-09,1.3646,1.3646,0.84,开放申购,开放赎回,nan
534,2017-10-10,1.3782,1.3782,1.0,开放申购,开放赎回,nan
535,2017-10-11,1.4109,1.4109,2.37,开放申购,开放赎回,nan
536,2017-10-12,1.4023,1.4023,-0.61,开放申购,开放赎回,nan
537,2017-10-13,1.4009,1.4009,-0.1,开放申购,开放赎回,nan
538,2017-10-16,1.3802,1.3802,-1.48,开放申购,开放赎回,nan
539,2017-10-17,1.3829,1.3829,0.2,开放申购,开放赎回,nan
540,2017-10-18,1.4046,1.4046,1.57,开放申购,开放赎回,nan
541,2017-10-19,1.4263,1.4263,1.54,开放申购,开放赎回,nan
542,2017-10-20,1.4115,1.4115,-1.04,开放申购,开放赎回,nan
543,2017-10-23,1.4194,1.4194,0.56,开放申购,开放赎回,nan
544,2017-10-24,1.4225,1.4225,0.22,开放申购,开放赎回,nan
545,2017-10-25,1.419,1.419,-0.25,开放申购,开放赎回,nan
546,2017-10-26,1.4367,1.4367,1.25,开放申购,开放赎回,nan
547,2017-10-27,1.4655,1.4655,2.0,开放申购,开放赎回,nan
548,2017-10-30,1.4465,1.4465,-1.3,开放申购,开放赎回,nan
549,2017-10-31,1.4421,1.4421,-0.3,开放申购,开放赎回,nan
550,2017-11-01,1.4407,1.4407,-0.1,开放申购,开放赎回,nan
551,2017-11-02,1.4435,1.4435,0.19,开放申购,开放赎回,nan
552,2017-11-03,1.4502,1.4502,0.46,开放申购,开放赎回,nan
553,2017-11-06,1.4869,1.4869,2.53,开放申购,开放赎回,nan
554,2017-11-07,1.4823,1.4823,-0.31,开放申购,开放赎回,nan
555,2017-11-08,1.4732,1.4732,-0.61,开放申购,开放赎回,nan
556,2017-11-09,1.4789,1.4789,0.39,开放申购,开放赎回,nan
557,2017-11-10,1.5123,1.5123,2.26,开放申购,开放赎回,nan
558,2017-11-13,1.5031,1.5031,-0.61,开放申购,开放赎回,nan
559,2017-11-14,1.4699,1.4699,-2.21,开放申购,开放赎回,nan
560,2017-11-15,1.4818,1.4818,0.81,开放申购,开放赎回,nan
561,2017-11-16,1.5128,1.5128,2.09,开放申购,开放赎回,nan
562,2017-11-17,1.4826,1.4826,-2.0,开放申购,开放赎回,nan
563,2017-11-20,1.4682,1.4682,-0.97,开放申购,开放赎回,nan
564,2017-11-21,1.4942,1.4942,1.77,开放申购,开放赎回,nan
565,2017-11-22,1.4609,1.4609,-2.23,开放申购,开放赎回,nan
566,2017-11-23,1.4057,1.4057,-3.78,开放申购,开放赎回,nan
567,2017-11-24,1.4031,1.4031,-0.19,开放申购,开放赎回,nan
568,2017-11-27,1.3856,1.3856,-1.25,开放申购,开放赎回,nan
569,2017-11-28,1.4002,1.4002,1.05,开放申购,开放赎回,nan
570,2017-11-29,1.3759,1.3759,-1.74,开放申购,开放赎回,nan
571,2017-11-30,1.3653,1.3653,-0.77,开放申购,开放赎回,nan
572,2017-12-01,1.3684,1.3684,0.23,开放申购,开放赎回,nan
573,2017-12-04,1.3959,1.3959,2.01,开放申购,开放赎回,nan
574,2017-12-05,1.3923,1.3923,-0.26,开放申购,开放赎回,nan
575,2017-12-06,1.3868,1.3868,-0.4,开放申购,开放赎回,nan
576,2017-12-07,1.3665,1.3665,-1.46,开放申购,开放赎回,nan
577,2017-12-08,1.3875,1.3875,1.54,开放申购,开放赎回,nan
578,2017-12-11,1.4289,1.4289,2.98,开放申购,开放赎回,nan
579,2017-12-12,1.4243,1.4243,-0.32,开放申购,开放赎回,nan
580,2017-12-13,1.4581,1.4581,2.37,开放申购,开放赎回,nan
581,2017-12-14,1.4582,1.4582,0.01,开放申购,开放赎回,nan
582,2017-12-15,1.4449,1.4449,-0.91,开放申购,开放赎回,nan
583,2017-12-18,1.4609,1.4609,1.11,开放申购,开放赎回,nan
584,2017-12-19,1.4737,1.4737,0.88,开放申购,开放赎回,nan
585,2017-12-20,1.4999,1.4999,1.78,开放申购,开放赎回,nan
586,2017-12-21,1.5011,1.5011,0.08,开放申购,开放赎回,nan
587,2017-12-22,1.4906,1.4906,-0.7,开放申购,开放赎回,nan
588,2017-12-25,1.4909,1.4909,0.02,开放申购,开放赎回,nan
589,2017-12-26,1.4793,1.4793,-0.78,开放申购,开放赎回,nan
590,2017-12-27,1.4567,1.4567,-1.53,开放申购,开放赎回,nan
591,2017-12-28,1.4922,1.4922,2.44,开放申购,开放赎回,nan
592,2017-12-29,1.4839,1.4839,-0.56,开放申购,开放赎回,nan
593,2017-12-31,1.4839,1.4839,,开放申购,开放赎回,nan
594,2018-01-02,1.4886,1.4886,0.32,开放申购,开放赎回,nan
595,2018-01-03,1.4984,1.4984,0.66,开放申购,开放赎回,nan
596,2018-01-04,1.531,1.531,2.18,开放申购,开放赎回,nan
597,2018-01-05,1.5335,1.5335,0.16,开放申购,开放赎回,nan
598,2018-01-08,1.5336,1.5336,0.01,开放申购,开放赎回,nan
599,2018-01-09,1.5693,1.5693,2.33,开放申购,开放赎回,nan
600,2018-01-10,1.5895,1.5895,1.29,开放申购,开放赎回,nan
601,2018-01-11,1.5755,1.5755,-0.88,开放申购,开放赎回,nan
602,2018-01-12,1.5919,1.5919,1.04,开放申购,开放赎回,nan
603,2018-01-15,1.5899,1.5899,-0.13,开放申购,开放赎回,nan
604,2018-01-16,1.6044,1.6044,0.91,开放申购,开放赎回,nan
605,2018-01-17,1.5705,1.5705,-2.11,开放申购,开放赎回,nan
606,2018-01-18,1.5792,1.5792,0.55,开放申购,开放赎回,nan
607,2018-01-19,1.5634,1.5634,-1.0,开放申购,开放赎回,nan
608,2018-01-22,1.6055,1.6055,2.69,开放申购,开放赎回,nan
609,2018-01-23,1.6053,1.6053,-0.01,开放申购,开放赎回,nan
610,2018-01-24,1.5856,1.5856,-1.23,开放申购,开放赎回,nan
611,2018-01-25,1.5731,1.5731,-0.79,开放申购,开放赎回,nan
612,2018-01-26,1.5826,1.5826,0.6,开放申购,开放赎回,nan
613,2018-01-29,1.5292,1.5292,-3.37,开放申购,开放赎回,nan
614,2018-01-30,1.5235,1.5235,-0.37,开放申购,开放赎回,nan
615,2018-01-31,1.543,1.543,1.28,开放申购,开放赎回,nan
616,2018-02-01,1.5113,1.5113,-2.05,开放申购,开放赎回,nan
617,2018-02-02,1.5042,1.5042,-0.47,开放申购,开放赎回,nan
618,2018-02-05,1.4588,1.4588,-3.02,开放申购,开放赎回,nan
619,2018-02-06,1.4268,1.4268,-2.19,开放申购,开放赎回,nan
620,2018-02-07,1.3901,1.3901,-2.57,开放申购,开放赎回,nan
621,2018-02-08,1.4114,1.4114,1.53,开放申购,开放赎回,nan
622,2018-02-09,1.3886,1.3886,-1.62,开放申购,开放赎回,nan
623,2018-02-12,1.4255,1.4255,2.66,开放申购,开放赎回,nan
624,2018-02-13,1.4308,1.4308,0.37,开放申购,开放赎回,nan
625,2018-02-14,1.4415,1.4415,0.75,开放申购,开放赎回,nan
626,2018-02-22,1.487,1.487,3.16,开放申购,开放赎回,nan
627,2018-02-23,1.4815,1.4815,-0.37,开放申购,开放赎回,nan
628,2018-02-26,1.4848,1.4848,0.22,开放申购,开放赎回,nan
629,2018-02-27,1.4668,1.4668,-1.21,开放申购,开放赎回,nan
630,2018-02-28,1.438,1.438,-1.96,开放申购,开放赎回,nan
